#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
OMIM	300260	Mental retardation, x-linked syndromic, Lubs type	NOT	HP:0001510	OMIM:300260	IEA			 	P	MENTAL RETARDATION, X-LINKED SYNDROMIC, LUBS TYPE	HPO:skoehler[2010-06-18]	-	-
OMIM	300280	Uruguay faciocardiomusculoskeletal syndrome	NOT	HP:0001249	OMIM:300280	TAS			 	P	URUGUAY FACIOCARDIOMUSCULOSKELETAL SYNDROME	HPO:skoehler[2014-11-26]	-	-
OMIM	300299	Neutropenia, severe congenital, X-linked		HP:0000964	PMID:11242115	PCS		HP:0040285	 	P	NEUTROPENIA, SEVERE CONGENITAL, X-LINKED	HPO:skoehler[2013-05-30];HPO:probinson[2022-04-28]	0/6	-
OMIM	300310	Immunodeficiency 61	NOT	HP:0004429	OMIM:300310	TAS			 	P	IMMUNODEFICIENCY 61	HPO:probinson[2012-06-22]	-	-
OMIM	300534	Intellectual developmental disorder, X-linked syndromic, Claes-Jensen type		HP:0000252	PMID:31419599	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED SYNDROMIC, CLAES-JENSEN TYPE	HPO:probinson[2022-08-23];HPO:probinson[2022-08-23]	0/3	-
OMIM	300534	Intellectual developmental disorder, X-linked syndromic, Claes-Jensen type		HP:0000718	PMID:19826449	PCS		HP:0040285	 	P	INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED SYNDROMIC, CLAES-JENSEN TYPE	HPO:probinson[2021-09-25]	0/6	-
OMIM	300558	Mental retardation, X-linked 30		HP:0001250	PMID:10946356	PCS		HP:0040285	 	P	MENTAL RETARDATION, X-LINKED 30	HPO:probinson[2021-09-25]	0/6	-
OMIM	300577	Mental retardation, X-linked 91	NOT	HP:0004322	OMIM:300577	IEA			 	P	MENTAL RETARDATION, X-LINKED 91	HPO:skoehler[2013-01-09]	-	-
OMIM	300600	Aland island eye disease	NOT	HP:0005592	OMIM:300600	IEA			 	P	ALAND ISLAND EYE DISEASE	HPO:skoehler[2010-06-18]	-	-
OMIM	300636	Immunodeficiency 33		HP:0000668	PMID:18179816	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 33	HPO:probinson[2022-08-16]	0/1	-
OMIM	300636	Immunodeficiency 33		HP:0000684	PMID:18179816	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 33	HPO:skoehler[2017-07-13];HPO:probinson[2022-08-16]	0/1	-
OMIM	300653	Phosphoglycerate kinase 1 deficiency		HP:0001249	PMID:1547346	PCS		HP:0040285	 	P	PHOSPHOGLYCERATE KINASE 1 DEFICIENCY	HPO:skoehler[2012-10-17];HPO:probinson[2022-09-11]	0/1	-
OMIM	300653	Phosphoglycerate kinase 1 deficiency		HP:0001263	PMID:1547346	PCS		HP:0040285	 	P	PHOSPHOGLYCERATE KINASE 1 DEFICIENCY	HPO:iea[2012-06-03];HPO:probinson[2022-09-11]	0/1	-
OMIM	300700	Albinism-Deafness syndrome	NOT	HP:0001107	OMIM:300700	IEA			 	P	ALBINISM-DEAFNESS SYNDROME	HPO:skoehler[2010-06-18]	-	-
OMIM	300700	Albinism-Deafness syndrome	NOT	HP:0001107	OMIM:300700	TAS			 	P	ALBINISM-DEAFNESS SYNDROME	HPO:skoehler[2013-05-30]	-	-
OMIM	300703	Spinocerebellar ataxia, X-linked 5	NOT	HP:0001249	OMIM:300703	TAS			 	P	SPINOCEREBELLAR ATAXIA, X-LINKED 5	HPO:skoehler[2014-11-26]	-	-
OMIM	300755	Agammaglobulinemia, X-linked		HP:0004315	PMID:33501616	PCS		HP:0040285	 	P	AGAMMAGLOBULINEMIA, X-LINKED	HPO:probinson[2022-04-04]	0/1	-
OMIM	300755	Agammaglobulinemia, X-linked		HP:0005403	PMID:33501616	PCS		HP:0040285	 	P	AGAMMAGLOBULINEMIA, X-LINKED	HPO:probinson[2022-04-04]	0/1	-
OMIM	300814	Nystagmus 6, congenital, X-linked	NOT	HP:0007894	OMIM:300814	TAS			 	P	NYSTAGMUS 6, CONGENITAL, X-LINKED	HPO:probinson[2013-02-24]	-	-
OMIM	300858	Mental retardation, X-linked, syndromic 17	NOT	HP:0011733	OMIM:300858	TAS			 	P	MENTAL RETARDATION, X-LINKED, SYNDROMIC 17	HPO:skoehler[2012-10-14]	-	-
OMIM	300860	Mental retardation, X-linked, syndromic, Nascimento type		HP:0000316	PMID:20412111	PCS		HP:0040285	 	P	MENTAL RETARDATION, X-LINKED, SYNDROMIC, NASCIMENTO TYPE	HPO:probinson[2021-09-26]	0/5	-
OMIM	300860	Mental retardation, X-linked, syndromic, Nascimento type		HP:0000582	PMID:20412111	PCS		HP:0040285	 	P	MENTAL RETARDATION, X-LINKED, SYNDROMIC, NASCIMENTO TYPE	HPO:probinson[2021-09-26]	0/5	-
OMIM	300895	Ohdo syndrome, X-linked		HP:0000494	PMID:23395478	PCS		HP:0040285	 	P	OHDO SYNDROME, X-LINKED	HPO:probinson[2022-12-05]	0/5	-
OMIM	300972	Immunodeficiency 47		HP:0002719	PMID:32216104	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 47	HPO:probinson[2021-10-02]	0/2	-
OMIM	300972	Immunodeficiency 47		HP:0004313	PMID:32216104	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 47	HPO:probinson[2021-10-02]	0/2	-
OMIM	300997	Mental retardation, X-linked 106		HP:0000252	PMID:28302723	PCS		HP:0040285	 	P	MENTAL RETARDATION, X-LINKED 106	HPO:skoehler[2019-04-18];HPO:probinson[2021-09-28]	0/3	-
OMIM	301029	Shukla-Vernon syndrome		HP:0001250	PMID:24123876	PCS		HP:0040285	 	P	SHUKLA-VERNON SYNDROME	HPO:skoehler[2019-09-07];HPO:probinson[2022-11-26]	0/2	-
OMIM	301074	Autoinflammatory syndrome, familial, X-linked, Behcet-like 2		HP:0001945	PMID:35266071	PCS		HP:0040285	 	P	AUTOINFLAMMATORY SYNDROME, FAMILIAL, X-LINKED, BEHCET-LIKE 2	HPO:probinson[2022-06-13];HPO:probinson[2022-06-13]	0/1	-
OMIM	301075	Myopathy, distal, 7, adult-onset, X-linked		HP:0000365	PMID:33974137	PCS		HP:0040285	 	P	MYOPATHY, DISTAL, 7, ADULT-ONSET, X-LINKED	HPO:probinson[2022-06-13]	0/10	-
OMIM	301075	Myopathy, distal, 7, adult-onset, X-linked		HP:0000518	PMID:33974137	PCS		HP:0040285	 	P	MYOPATHY, DISTAL, 7, ADULT-ONSET, X-LINKED	HPO:probinson[2022-06-13]	0/10	-
OMIM	301075	Myopathy, distal, 7, adult-onset, X-linked		HP:0001638	PMID:33974137	PCS		HP:0040285	 	P	MYOPATHY, DISTAL, 7, ADULT-ONSET, X-LINKED	HPO:probinson[2022-06-13]	0/9	-
OMIM	301075	Myopathy, distal, 7, adult-onset, X-linked		HP:0002747	PMID:33974137	PCS		HP:0040285	 	P	MYOPATHY, DISTAL, 7, ADULT-ONSET, X-LINKED	HPO:probinson[2022-06-13]	0/10	-
OMIM	301077	Spermatogenic failure, X-linked, 4		HP:0040086	PMID:33963445	PCS		HP:0040285	 	P	SPERMATOGENIC FAILURE, X-LINKED, 4	HPO:probinson[2022-06-15]	0/7	-
OMIM	301082	Immunodeficiency 102		HP:0002110	PMID:35464398	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 102	HPO:probinson[2022-07-19];HPO:probinson[2022-07-19]	0/1	-
OMIM	301082	Immunodeficiency 102		HP:0410305	PMID:35464398	PCS		HP:0040285	 	P	IMMUNODEFICIENCY 102	HPO:probinson[2022-07-19]	0/1	-
OMIM	301200	Amelogenesis imperfecta, type IE		HP:0010299	PMID:15111628	PCS		HP:0040285	 	P	AMELOGENESIS IMPERFECTA, TYPE IE	HPO:skoehler[2015-01-28];HPO:probinson[2022-10-09]	0/3	-
OMIM	302030	Calvarial hyperostosis	NOT	HP:0002516	OMIM:302030	IEA			 	P	CALVARIAL HYPEROSTOSIS	HPO:skoehler[2010-06-18]	-	-
OMIM	302030	Calvarial hyperostosis	NOT	HP:0002516	OMIM:302030	TAS			 	P	CALVARIAL HYPEROSTOSIS	HPO:skoehler[2013-05-30]	-	-
OMIM	302500	Spinocerebellar ataxia, X-linked 1	NOT	HP:0002071	OMIM:302500	IEA			 	P	SPINOCEREBELLAR ATAXIA, X-LINKED 1	HPO:skoehler[2010-06-18]	-	-
OMIM	304110	Craniofrontonasal syndrome	NOT	HP:0001249	OMIM:304110	TAS			 	P	CRANIOFRONTONASAL SYNDROME	HPO:skoehler[2014-11-26]	-	-
OMIM	304950	Dyggve-Melchior-Clausen syndrome, X-linked	NOT	HP:0000240	OMIM:304950	TAS			 	P	DYGGVE-MELCHIOR-CLAUSEN SYNDROME, X-LINKED	HPO:skoehler[2014-11-27]	-	-
OMIM	304950	Dyggve-Melchior-Clausen syndrome, X-linked	NOT	HP:0001249	OMIM:304950	TAS			 	P	DYGGVE-MELCHIOR-CLAUSEN SYNDROME, X-LINKED	HPO:skoehler[2014-11-26]	-	-
OMIM	305400	Aarskog-Scott syndrome	NOT	HP:0000144	OMIM:305400	TAS			 	P	AARSKOG-SCOTT SYNDROME	HPO:skoehler[2014-11-27]	-	-
OMIM	305620	Frontometaphyseal dysplasia		HP:0000175	PMID:16835913	PCS		HP:0040285	 	P	FRONTOMETAPHYSEAL DYSPLASIA	HPO:probinson[2022-08-24]	0/9	MALE
OMIM	305620	Frontometaphyseal dysplasia		HP:0001249	PMID:16835913	PCS		HP:0040285	 	P	FRONTOMETAPHYSEAL DYSPLASIA	HPO:probinson[2022-08-24]	0/20	-
OMIM	305620	Frontometaphyseal dysplasia		HP:0001363	PMID:16835913	PCS		HP:0040285	 	P	FRONTOMETAPHYSEAL DYSPLASIA	HPO:probinson[2022-08-24]	0/11	FEMALE
OMIM	305620	Frontometaphyseal dysplasia		HP:0004602	PMID:16835913	PCS		HP:0040285	 	P	FRONTOMETAPHYSEAL DYSPLASIA	HPO:probinson[2022-08-24]	0/11	FEMALE
OMIM	305620	Frontometaphyseal dysplasia		HP:0009702	PMID:16835913	PCS		HP:0040285	 	P	FRONTOMETAPHYSEAL DYSPLASIA	HPO:probinson[2022-08-24]	0/9	MALE
OMIM	306700	Hemophilia A	NOT	HP:0000967	OMIM:306700	IEA			 	P	HEMOPHILIA A	HPO:skoehler[2010-06-20]	-	-
OMIM	306700	Hemophilia A	NOT	HP:0000979	OMIM:306700	IEA			 	P	HEMOPHILIA A	HPO:skoehler[2010-06-20]	-	-
OMIM	306800	Hemophilia A with vascular abnormality	NOT	HP:0000967	OMIM:306800	TAS			 	P	HEMOPHILIA A WITH VASCULAR ABNORMALITY	HPO:skoehler[2010-06-20]	-	-
OMIM	306800	Hemophilia A with vascular abnormality	NOT	HP:0000979	OMIM:306800	TAS			 	P	HEMOPHILIA A WITH VASCULAR ABNORMALITY	HPO:skoehler[2010-06-20]	-	-
OMIM	306900	Hemophilia B	NOT	HP:0008151	OMIM:306900	TAS			 	P	HEMOPHILIA B	HPO:probinson[2012-08-01]	-	-
OMIM	307200	Isolated growth hormone deficiency, type III, with agammaglobulinemia	NOT	HP:0011839	PMID:22351933	PCS		HP:0040285	 	P	ISOLATED GROWTH HORMONE DEFICIENCY, TYPE III, WITH AGAMMAGLOBULINEMIA	HPO:skoehler[2014-11-27];HPO:probinson[2021-07-15]	0/4	-
OMIM	307800	Hypophosphatemic rickets, X-linked dominant		HP:0004363	PMID:9768646	PCS		HP:0040285	 	P	HYPOPHOSPHATEMIC RICKETS, X-LINKED DOMINANT	HPO:skoehler[2014-11-26];HPO:probinson[2022-04-28]	0/1	-
OMIM	308100	Ichthyosis, X-linked		HP:0007759	PMID:29672931	PCS		HP:0040285	 	P	ICHTHYOSIS, X-LINKED	HPO:iea[2009-02-17];HPO:probinson[2022-05-04]	0/35	-
OMIM	308230	Immunodeficiency, X-linked, with hyper-IgM		HP:0410243	PMID:10228294	PCS		HP:0040285	 	P	IMMUNODEFICIENCY, X-LINKED, WITH HYPER-IGM	HPO:probinson[2022-05-06]	0/5	-
OMIM	308240	Lymphoproliferative syndrome, X-linked, 1	NOT	HP:0010975	OMIM:308240	TAS			 	P	LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 1	HPO:skoehler[2015-01-04]	-	-
OMIM	308240	Lymphoproliferative syndrome, X-linked, 1	NOT	HP:0011839	OMIM:308240	TAS			 	P	LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 1	HPO:skoehler[2014-11-27]	-	-
OMIM	308350	Developmental and epileptic encephalopathy 1		HP:0000054	PMID:21108397	PCS		HP:0040285	 	P	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 1	HPO:probinson[2021-06-23]	0/2	-
OMIM	309300	MEGALOCORNEA	NOT	HP:0012632	OMIM:309300	TAS			 	P		HPO:skoehler[2014-11-27]	-	-
OMIM	309900	Mucopolysaccharidosis, type II	NOT	HP:0007759	OMIM:309900	TAS			 	P	MUCOPOLYSACCHARIDOSIS, TYPE II	HPO:skoehler[2012-11-26]	-	-
OMIM	310095	Muscular dystrophy, progressive pectorodorsal	NOT	HP:0010628	OMIM:310095	TAS			 	P	MUSCULAR DYSTROPHY, PROGRESSIVE PECTORODORSAL	HPO:probinson[2010-06-20]	-	-
OMIM	310440	Myopathy, X-linked, with excessive autophagy	NOT	HP:0001249	OMIM:310440	IEA			 	P	MYOPATHY, X-LINKED, WITH EXCESSIVE AUTOPHAGY	HPO:skoehler[2010-06-18]	-	-
OMIM	310440	Myopathy, X-linked, with excessive autophagy	NOT	HP:0001626	OMIM:310440	IEA			 	P	MYOPATHY, X-LINKED, WITH EXCESSIVE AUTOPHAGY	HPO:probinson[2012-07-26]	-	-
OMIM	310440	Myopathy, X-linked, with excessive autophagy	NOT	HP:0003713	OMIM:310440	IEA			 	P	MYOPATHY, X-LINKED, WITH EXCESSIVE AUTOPHAGY	HPO:skoehler[2010-06-18]	-	-
OMIM	310440	Myopathy, X-linked, with excessive autophagy	NOT	HP:0003713	OMIM:310440	TAS			 	P	MYOPATHY, X-LINKED, WITH EXCESSIVE AUTOPHAGY	HPO:skoehler[2013-05-30]	-	-
OMIM	311510	Waisman syndrome	NOT	HP:0002135	OMIM:311510	TAS			 	P	WAISMAN SYNDROME	HPO:skoehler[2010-06-18]	-	-
OMIM	312080	Pelizaeus-Merzbacher disease		HP:0000639	PMID:29486744	PCS		HP:0040285	 	P	PELIZAEUS-MERZBACHER DISEASE	HPO:probinson[2022-03-23]	0/1	-
OMIM	312080	Pelizaeus-Merzbacher disease		HP:0001250	PMID:25491635	PCS		HP:0040285	 	P	PELIZAEUS-MERZBACHER DISEASE	HPO:probinson[2022-03-23]	0/7	-
OMIM	312863	Combined immunodeficiency, X-linked	NOT	HP:0010975	OMIM:312863	TAS			 	P	COMBINED IMMUNODEFICIENCY, X-LINKED	HPO:skoehler[2015-01-04]	-	-
OMIM	312863	Combined immunodeficiency, X-linked	NOT	HP:0040089	OMIM:312863	TAS			 	P	COMBINED IMMUNODEFICIENCY, X-LINKED	HPO:skoehler[2014-11-27];HPO:probinson[2019-03-19]	-	-
OMIM	313500	Tooth agenesis, selective, X-linked, 1	NOT	HP:0002046	PMID:18657636	PCS		HP:0040284	 	P	TOOTH AGENESIS, SELECTIVE, X-LINKED, 1	HPO:lccarmody[2018-06-13]	5/5	male
OMIM	313500	Tooth agenesis, selective, X-linked, 1	NOT	HP:0006482	PMID:18657636	PCS			 	P	TOOTH AGENESIS, SELECTIVE, X-LINKED, 1	HPO:lccarmody[2018-06-13]	-	male
OMIM	313500	Tooth agenesis, selective, X-linked, 1	NOT	HP:0011947	PMID:18657636	PCS		HP:0040284	 	P	TOOTH AGENESIS, SELECTIVE, X-LINKED, 1	HPO:lccarmody[2018-06-13]	5/5	male
OMIM	600002	Eiken syndrome	NOT	HP:0001249	OMIM:600002	TAS			 	P	EIKEN SYNDROME	HPO:skoehler[2010-06-18]	-	-
OMIM	600116	Parkinson disease, juvenile, type 2	NOT	HP:0000726	PMID:16328510	PCS		HP:0040285	 	P	PARKINSON DISEASE, JUVENILE, TYPE 2	HPO:skoehler[2010-06-18];HPO:probinson[2021-02-26]	0/10	-
OMIM	600116	Parkinson disease, juvenile, type 2	NOT	HP:0100315	OMIM:600116	TAS			 	P	PARKINSON DISEASE, JUVENILE, TYPE 2	HPO:skoehler[2013-05-30]	-	-
OMIM	600175	Neuronopathy, distal hereditary motor, type VIII		HP:0008956	PMID:20037588	PCS		HP:0040285	 	P	NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VIII	HPO:skoehler[2012-10-17];HPO:probinson[2022-11-23]	0/20	-
OMIM	600193	Waardenburg syndrome, type IIB	NOT	HP:0000506	OMIM:600193	IEA			 	P	WAARDENBURG SYNDROME, TYPE IIB	HPO:skoehler[2010-06-18]	-	-
OMIM	600193	Waardenburg syndrome, type IIB	NOT	HP:0001999	OMIM:600193	IEA			 	P	WAARDENBURG SYNDROME, TYPE IIB	HPO:skoehler[2010-06-18]	-	-
OMIM	600334	Tibial muscular dystrophy, tardive	NOT	HP:0001638	OMIM:600334	IEA			 	P	TIBIAL MUSCULAR DYSTROPHY, TARDIVE	HPO:skoehler[2010-06-20]	-	-
OMIM	600399	Pectus excavatum, macrocephaly, short stature, and dysplastic nails	NOT	HP:0000971	OMIM:600399	TAS			 	P	PECTUS EXCAVATUM, MACROCEPHALY, SHORT STATURE, AND DYSPLASTIC NAILS	HPO:skoehler[2013-06-03]	-	-
OMIM	600416	Muscular dystrophy, scapulohumeral	NOT	HP:0001260	OMIM:600416	IEA			 	P	MUSCULAR DYSTROPHY, SCAPULOHUMERAL	HPO:skoehler[2010-06-18]	-	-
OMIM	600416	Muscular dystrophy, scapulohumeral	NOT	HP:0001260	OMIM:600416	TAS			 	P	MUSCULAR DYSTROPHY, SCAPULOHUMERAL	HPO:skoehler[2013-05-30]	-	-
OMIM	600416	Muscular dystrophy, scapulohumeral	NOT	HP:0001371	OMIM:600416	IEA			 	P	MUSCULAR DYSTROPHY, SCAPULOHUMERAL	HPO:skoehler[2010-06-18]	-	-
OMIM	600416	Muscular dystrophy, scapulohumeral	NOT	HP:0001638	OMIM:600416	IEA			 	P	MUSCULAR DYSTROPHY, SCAPULOHUMERAL	HPO:skoehler[2010-06-18]	-	-
OMIM	600416	Muscular dystrophy, scapulohumeral	NOT	HP:0001638	OMIM:600416	TAS			 	P	MUSCULAR DYSTROPHY, SCAPULOHUMERAL	HPO:skoehler[2013-05-30]	-	-
OMIM	600416	Muscular dystrophy, scapulohumeral	NOT	HP:0002460	OMIM:600416	TAS			 	P	MUSCULAR DYSTROPHY, SCAPULOHUMERAL	HPO:skoehler[2012-11-21]	-	-
OMIM	600416	Muscular dystrophy, scapulohumeral	NOT	HP:0010628	OMIM:600416	IEA			 	P	MUSCULAR DYSTROPHY, SCAPULOHUMERAL	HPO:skoehler[2010-06-18]	-	-
OMIM	600630	Uv-Sensitive syndrome 1		HP:0000707	PMID:15486090	PCS		HP:0040285	 	P	UV-SENSITIVE SYNDROME 1	HPO:skoehler[2010-06-18];HPO:probinson[2022-04-10]	0/1	-
OMIM	600736	Velofacioskeletal syndrome	NOT	HP:0001249	OMIM:600736	TAS			 	P	VELOFACIOSKELETAL SYNDROME	HPO:skoehler[2014-11-26]	-	-
OMIM	600771	Dwarfism, familial, with muscle spasms	NOT	HP:0001249	OMIM:600771	TAS			 	P	DWARFISM, FAMILIAL, WITH MUSCLE SPASMS	HPO:skoehler[2014-11-26]	-	-
OMIM	600791	Deafness, autosomal recessive 4, with enlarged vestibular aqueduct		HP:0000376	PMID:9500541	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL RECESSIVE 4, WITH ENLARGED VESTIBULAR AQUEDUCT	HPO:probinson[2013-04-01];HPO:probinson[2022-06-14]	0/3	-
OMIM	600791	Deafness, autosomal recessive 4, with enlarged vestibular aqueduct		HP:0000853	PMID:9500541	PCS		HP:0040285	 	P	DEAFNESS, AUTOSOMAL RECESSIVE 4, WITH ENLARGED VESTIBULAR AQUEDUCT	HPO:probinson[2022-06-14]	0/10	-
OMIM	600886	Hyperferritinemia with or without cataract	NOT	HP:0040130	PMID:15280904	PCS			 	P	HYPERFERRITINEMIA WITH OR WITHOUT CATARACT	HPO:skoehler[2015-01-04];HP:probinson[2019-03-01]	-	-
OMIM	600886	Hyperferritinemia with or without cataract	NOT	HP:0040135	PMID:15280904	PCS			 	P	HYPERFERRITINEMIA WITH OR WITHOUT CATARACT	HPO:skoehler[2015-01-04];HP:probinson[2019-03-01]	-	-
OMIM	600920	Van den Ende-Gupta syndrome		HP:0001249	PMID:20887961	PCS		HP:0040285	 	P	VAN DEN ENDE-GUPTA SYNDROME	HPO:skoehler[2014-11-26];HPO:probinson[2022-08-23]	0/4	-
OMIM	600971	Deafness, autosomal recessive 6	NOT	HP:0011390	OMIM:600971	IEA			 	P	DEAFNESS, AUTOSOMAL RECESSIVE 6	HPO:skoehler[2013-01-11]	-	-
OMIM	600974	Deafness, neurosensory, autosomal recessive 7		HP:0001751	PMID:11850618	PCS		HP:0040285	 	P	DEAFNESS, NEUROSENSORY, AUTOSOMAL RECESSIVE 7	HP:probinson[2019-05-10];HPO:probinson[2022-03-31]	0/31	-
OMIM	601001	Epidermolysis bullosa simplex 1D, generalized, intermediate or severe, autosomal recessive		HP:0001805	PMID:7526933	PCS		HP:0040285	 	P	EPIDERMOLYSIS BULLOSA SIMPLEX 1D, GENERALIZED, INTERMEDIATE OR SEVERE, AUTOSOMAL RECESSIVE	HPO:skoehler[2010-06-18];HPO:probinson[2022-05-14]	0/2	-
OMIM	601001	Epidermolysis bullosa simplex 1D, generalized, intermediate or severe, autosomal recessive		HP:0001807	PMID:7526933	PCS		HP:0040285	 	P	EPIDERMOLYSIS BULLOSA SIMPLEX 1D, GENERALIZED, INTERMEDIATE OR SEVERE, AUTOSOMAL RECESSIVE	HPO:skoehler[2013-05-31];HPO:probinson[2022-05-14]	0/2	-
OMIM	601001	Epidermolysis bullosa simplex 1D, generalized, intermediate or severe, autosomal recessive		HP:0032449	PMID:7526933	PCS		HP:0040285	 	P	EPIDERMOLYSIS BULLOSA SIMPLEX 1D, GENERALIZED, INTERMEDIATE OR SEVERE, AUTOSOMAL RECESSIVE	HPO:probinson[2022-05-14]	0/2	-
OMIM	601001	Epidermolysis bullosa simplex 1D, generalized, intermediate or severe, autosomal recessive		HP:0200097	PMID:7526933	PCS		HP:0040285	 	P	EPIDERMOLYSIS BULLOSA SIMPLEX 1D, GENERALIZED, INTERMEDIATE OR SEVERE, AUTOSOMAL RECESSIVE	HPO:skoehler[2019-04-18];HPO:probinson[2022-05-14]	0/2	-
OMIM	601003	Brody myopathy		HP:0001324	PMID:10914677	PCS		HP:0040285	 	P	BRODY MYOPATHY	HP:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0001371	PMID:10914677	PCS		HP:0040285	 	P	BRODY MYOPATHY	HP:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0002380	PMID:10914677	PCS		HP:0040285	 	P	BRODY MYOPATHY	HP:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0002411	PMID:10914677	PCS		HP:0040285	 	P	BRODY MYOPATHY	HP:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0002486	PMID:10914677	PCS		HP:0040285	 	P	BRODY MYOPATHY	HP:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0003326	PMID:10914677	PCS		HP:0040285	 	P	BRODY MYOPATHY	HP:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0003474	PMID:8841193	PCS		HP:0040285	 	P	BRODY MYOPATHY	HPO:probinson[2019-11-28];HPO:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0003712	PMID:10914677	PCS		HP:0040285	 	P	BRODY MYOPATHY	HP:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0010548	PMID:8841193	PCS		HP:0040285	 	P	BRODY MYOPATHY	HPO:probinson[2019-11-28];HPO:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0031826	PMID:8841193	PCS		HP:0040285	 	P	BRODY MYOPATHY	HPO:probinson[2019-11-28];HPO:probinson[2022-03-07]	0/5	-
OMIM	601003	Brody myopathy		HP:0100284	PMID:8841193	PCS		HP:0040285	 	P	BRODY MYOPATHY	HPO:probinson[2019-11-28];HPO:probinson[2022-03-07]	0/5	-
OMIM	601016	Midline malformations, multiple, with limb abnormalities and hypopituitarism	NOT	HP:0010442	OMIM:601016	IEA			 	P	MIDLINE MALFORMATIONS, MULTIPLE, WITH LIMB ABNORMALITIES AND HYPOPITUITARISM	HPO:skoehler[2010-06-20]	-	-
OMIM	601202	Cataract, anterior polar, 2	NOT	HP:0011501	PMID:8852669	PCS			 	P	CATARACT, ANTERIOR POLAR, 2	HPO:lccarmody[2018-06-13]	-	-
OMIM	601214	Naxos disease		HP:0001627	PMID:20130592	PCS		HP:0040285	 	P	NAXOS DISEASE	HPO:probinson[2022-05-08]	0/5	-
OMIM	601214	Naxos disease		HP:0011675	PMID:20130592	PCS		HP:0040285	 	P	NAXOS DISEASE	HPO:probinson[2022-05-08]	0/5	-
OMIM	601220	Osteoporosis and oculocutaneous hypopigmentation syndrome	NOT	HP:0002011	OMIM:601220	IEA			 	P	OSTEOPOROSIS AND OCULOCUTANEOUS HYPOPIGMENTATION SYNDROME	HPO:probinson[2009-02-17]	-	-
OMIM	601238	Cerebellar ataxia, Cayman type	NOT	HP:0000479	OMIM:601238	TAS			 	P	CEREBELLAR ATAXIA, CAYMAN TYPE	HPO:skoehler[2014-11-27]	-	-
OMIM	601277	Ichthyosis, congenital, autosomal recessive 4A		HP:0001258	PMID:12915478	PCS		HP:0040285	 	P	ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4A	HPO:skoehler[2010-06-18];HPO:probinson[2022-03-11]	0/8	-
OMIM	601277	Ichthyosis, congenital, autosomal recessive 4A		HP:0001433	PMID:12915478	PCS		HP:0040285	 	P	ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4A	HPO:skoehler[2010-06-18];HPO:probinson[2022-03-11]	0/8	-
OMIM	601347	Myelodysplasia, immunodeficiency, facial dysmorphism, short stature,	NOT	HP:0040128	OMIM:601347	TAS			 	P	MYELODYSPLASIA, IMMUNODEFICIENCY, FACIAL DYSMORPHISM, SHORT STATURE,	HPO:iea[2015-05-03]	-	-
OMIM	601372	Chorea, remitting, with nystagmus and cataract	NOT	HP:0003110	OMIM:601372	TAS			 	P	CHOREA, REMITTING, WITH NYSTAGMUS AND CATARACT	HPO:nvasilevsky[2019-03-07]	-	-
OMIM	601375	Ectodermal dysplasia, hidrotic, Christianson-Fourie type	NOT	HP:0000164	OMIM:601375	TAS			 	P	ECTODERMAL DYSPLASIA, HIDROTIC, CHRISTIANSON-FOURIE TYPE	HPO:skoehler[2014-11-26]	-	-
OMIM	601375	Ectodermal dysplasia, hidrotic, Christianson-Fourie type	NOT	HP:0000971	OMIM:601375	TAS			 	P	ECTODERMAL DYSPLASIA, HIDROTIC, CHRISTIANSON-FOURIE TYPE	HPO:skoehler[2013-06-10]	-	-
OMIM	601386	Deafness, autosomal recessive 12	NOT	HP:0000510	OMIM:601386	IEA			 	P	DEAFNESS, AUTOSOMAL RECESSIVE 12	HPO:skoehler[2010-06-18]	-	-
