phenotypeId	numberPapers	phenotypeName
HP:0031960	239	Arm dystonia
HP:0031962	187	Elevated serum anion gap
HP:0031964	93	Elevated circulating alanine aminotransferase concentration
HP:0031965	239	Increased RBC distribution width
HP:0031969	239	Reduced blood urea nitrogen
HP:0031972	239	Presyncope
HP:0031982	239	Abnormal putamen morphology
HP:0031987	239	Diminished ability to concentrate
HP:0031992	239	Apical hypertrophic cardiomyopathy
HP:0031993	239	Hoffmann sign
HP:0032001	101	Pink urine
HP:0032003	239	Green urine
HP:0032005	110	Hemidystonia
HP:0032019	239	Muscle eosinophilia
HP:0032021	239	Eosinophilic liver infiltration
HP:0032024	239	Ileal ulcer
HP:0032025	197	Reduced serum alpha-1-antitrypsin
HP:0032027	239	Retinal dots
HP:0032028	219	Macular dots
HP:0032037	56	Mildly reduced visual acuity
HP:0032043	239	Odynophagia
HP:0032044	239	Decreased vigilance
HP:0032047	239	Focal cortical dysplasia type I
HP:0032051	233	Focal cortical dysplasia type II
HP:0032059	239	Mild malformation of cortical development
HP:0032061	239	Hypereosinophilia
HP:0032066	239	Decreased serum bicarbonate concentration
HP:0032070	239	Leptomeningeal enhancement
HP:0032092	239	Left ventricular outflow tract obstruction
HP:0032094	239	Increased circulating surfactant protein level
HP:0032097	58	Hypermanganesemia
HP:0032106	85	Conjunctival icterus
HP:0032107	239	Limbal stem cell deficiency
HP:0032118	239	Retinitis
HP:0032122	239	Very low visual acuity
HP:0032139	239	Reduced isohemagglutinin level
HP:0032147	239	Erythromelalgia
HP:0032152	239	Keratosis pilaris
HP:0032155	239	Abdominal cramps
HP:0032156	239	Skin detachment
HP:0032160	239	Cryptococcal meningitis
HP:0032164	239	Increased blood folate concentration
HP:0032170	239	Severe varicella zoster infection
HP:0032177	239	Parenchymal consolidation
HP:0032185	43	Disseminated molluscum contagiosum
HP:0032192	239	Hydatidiform mole
HP:0032198	239	Decreased prothrombin time
HP:0032204	239	Chronic active Epstein-Barr virus infection
HP:0032208	57	Increased urinary type 1 collagen N-terminal telopeptide level
HP:0032210	88	Decreased circulating free T3
HP:0032216	144	Lymphocytic infiltration of the colorectal mucosa
HP:0032220	239	Interface hepatitis
HP:0032222	239	Serrated intestinal polyps
HP:0032228	60	Trichodiscoma
HP:0032231	186	Hypochromia
HP:0032244	174	Decreased serum thromboxane B2
HP:0032249	239	Coccidioidomycosis
HP:0032253	239	Eosinophilic granuloma
HP:0032254	163	Increased circulating copper concentration
HP:0032257	239	Disseminated histoplasmosis
HP:0032259	239	Chronic tinea infection
HP:0032261	239	Nontuberculous mycobacterial pulmonary infection
HP:0032262	239	Pulmonary tuberculosis
HP:0032271	239	Extrapulmonary tuberculosis
HP:0032275	239	Recurrent shingles
HP:0032283	239	Disseminated nontuberculous mycobacterial infection
HP:0032297	239	Increased circulating IgG3 level
HP:0032327	239	Interhemispheric cyst
HP:0032330	90	Increased urinary 11-deoxycorticosterone level
HP:0032346	91	Cutaneous lichen amyloidosis
HP:0032347	71	Cutaneous macular amyloidosis
HP:0032350	97	Sulfocysteinuria
HP:0032362	239	Increased circulating corticosterone level
HP:0032366	239	Positive direct antiglobulin test
HP:0032386	45	Elevated circulating transferrin concentration
HP:0032388	239	Periventricular nodular heterotopia
HP:0032397	239	Citrullinuria
HP:0032408	239	Breast mass
HP:0032417	67	Periglomerular fibrosis
HP:0032434	110	Delayed umbilical cord separation
HP:0032435	132	Neonatal omphalitis
HP:0032437	239	Reduced circulating C-reactive protein concecntration
HP:0032438	46	Platelet anisocytosis
HP:0032446	239	Pulmonary bulla
HP:0032447	239	Pulmonary bleb
HP:0032448	239	Achlorhydria
HP:0032451	239	Oral melanotic macule
HP:0032454	68	Labial melanotic macule
HP:0032458	82	Narrowing of medullary canal
HP:0032464	239	Ureteral hypoplasia
HP:0032465	117	Bladder trabeculation
HP:0032466	239	Aplasia of the olfactory bulb
HP:0032471	239	Focal polymicrogyria
HP:0032479	237	Preimplantation lethality
HP:0032484	197	Elevated fecal sodium
HP:0032499	53	Giant neutrophil granules
HP:0032506	87	Alien limb phenomenon
HP:0032510	239	Tendon pain
HP:0032515	109	Deep dermatophytosis
HP:0032523	239	Tendon thickening
HP:0032524	239	Long thumb
HP:0032545	239	Abdominal rigidity
HP:0032548	239	Increased placental thickness
HP:0032550	235	Howell-Jolly bodies
HP:0032553	239	Weak pulse
HP:0032555	239	Bounding pulse
HP:0032558	98	Absent sperm flagella
HP:0032559	144	Short sperm flagella
HP:0032560	104	Coiled sperm flagella
HP:0032565	69	Vaginal mucosal ulceration
HP:0032571	239	Increased oocyte death
HP:0032588	239	Hand apraxia
HP:0032592	47	Aplasia of the right hemidiaphragm
HP:0032615	239	Abnormal diffusion weighted cerebral MRI morphology
HP:0032653	166	Elevated lactate:pyruvate ratio
HP:0032656	239	Febrile status epilepticus
HP:0032670	239	Tonic status epilepticus
HP:0032676	239	Chronic cutaneous wound
HP:0032786	239	Migrating focal seizure
HP:0032933	239	Airway hyperresponsiveness
HP:0032934	239	Spontaneous cerebrospinal fluid leak
HP:0032965	239	Interstitial emphysema
HP:0032967	239	Panacinar emphysema
HP:0032976	42	Elevated bronchoalveolar lavage fluid lymphocyte proportion
HP:0032979	48	Hemosiderin-laden macrophages in bronchoalveolar fluid
HP:0033001	239	Laryngeal papilloma
HP:0033005	239	Plantar warts
HP:0033028	46	Anti-U1 ribonucleoprotein antibody positivity
HP:0033031	239	Hyperpyrexia
HP:0033036	239	Decreased nasal nitric oxide
HP:0033044	239	Motor regression
HP:0033050	239	Pharyngalgia
HP:0033054	239	Myoclonic tremor
HP:0033060	125	Decreased serum complement C5
HP:0033061	239	Increased factor IX activity
HP:0033075	124	Inappropriately normal thyroid-stimulating hormone level
HP:0033077	89	Increased circulating free T4 concentration
HP:0033078	48	Decreased circulating free T4 concentration
HP:0033085	239	Reduced antral follicle count
HP:0033092	159	Increased urine succinate level
HP:0033104	70	Inappropriate absence of fever
HP:0033117	239	Duodenitis
HP:0033122	239	Absent P wave
HP:0033124	92	Increased serum sorbitol concentration
HP:0033134	239	Abdominal adhesions
HP:0033140	67	Blake's pouch cyst
HP:0033141	239	Severe SARS-CoV-2 infection
HP:0033142	239	Long nasal bridge
HP:0033149	239	Intrahepatic bile duct dilatation
HP:0033164	239	Focal active colitis
HP:0033165	239	Necrotizing enterocolitis
HP:0033166	239	Recurrent viral upper respiratory tract infections
HP:0033176	239	Submandibular lymph node enlargement
HP:0033178	239	Increased circulating interleukin 8 concentration
HP:0033186	121	Misalignment of the pulmonary veins
HP:0033187	99	Hyperimidodipeptiduria
HP:0033188	159	Cystic acne
HP:0033193	148	Ballooning hepatocyte degeneration
HP:0033194	113	Perioral erythema
HP:0033195	103	Perianal erythema
HP:0033196	239	Portal inflammation
HP:0033199	239	Increased circulating interleukin 10 concentration
HP:0033208	199	Alveolar capillary dysplasia
HP:0033210	239	Congenital alveolar dysplasia
HP:0033214	239	Recurrent viral pneumonia
HP:0033221	239	Increased CD4:CD8 ratio
HP:0033222	239	Decreased CD4:CD8 ratio
HP:0033235	45	Difficulty descending stairs
HP:0033250	53	Nailfold capillary tortuosity
HP:0033253	124	Reduced circulating interferon gamma concentration
HP:0033255	39	Congenital lobar overinflation
HP:0033256	239	Pancolitis
HP:0033258	239	Sudden unexpected death in epilepsy
HP:0033260	239	Livedo racemosa
HP:0033261	239	Renal artery aneurysm
HP:0033279	239	Enterocutaneous fistula
HP:0033280	123	Paratracheal lymphadenopathy
HP:0033281	239	Circulating nucleated red blood cells
HP:0033295	239	Mesangial Immune complex deposition
HP:0033309	228	Ileoileal intussusception
HP:0033328	239	Type II pneumocyte hyperplasia
HP:0033332	133	Elevated circulating amyloid A
HP:0033336	85	Zygotic cleavage failure
HP:0033340	108	Increased circulating guanosine concentration
HP:0033342	178	Anti-aquaporin 4 antibody positivity
HP:0033343	113	Mucoid diarrhea
HP:0033351	239	Candida esophagitis
HP:0033355	239	Increased urine deoxypyridinoline level
HP:0033357	239	Limited head rotation
HP:0033363	239	Hyaline membranes
HP:0033380	103	Nasal chondritis
HP:0033383	239	Decreased compound muscle action potential amplitude
HP:0033399	239	Persistent fever
HP:0033425	62	Periungual erythema
HP:0033434	239	Nasal septum perforation
HP:0033466	239	Weak grip
HP:0033505	239	Livedo reticularis
HP:0033508	180	EBV meningitis
HP:0033509	239	EBV encephalitis
HP:0033522	239	Cerebral cavernous malformation
HP:0033534	239	Increased circulating brain natriuretic peptide concentration
HP:0033535	197	Reduced platelet dense granules
HP:0033536	239	Reduced platelet alpha granules
HP:0033542	239	Bronchial wall thickening
HP:0033559	159	Anti-myeloperoxidase antibody positivity
HP:0033567	239	Right axis deviation
HP:0033589	239	Flatulence
HP:0033603	239	Glomerular subepithelial deposits
HP:0033605	239	Pustular rash
HP:0033607	45	Bone marrow arrest at the promyelocytic stage
HP:0033628	239	Bowel irritability
HP:0033631	239	Spondylitis
HP:0033638	55	Intralobular septal thickening
HP:0033640	126	Acetabular erosions
HP:0033643	112	Increased circulating very long-chain fatty acid concentration
HP:0033649	106	Paraseptal emphysema
HP:0033660	239	Hand paresthesia
HP:0033662	239	Air bronchogram
HP:0033666	239	Diminished physical functioning
HP:0033670	239	Organizing pneumonia
HP:0033672	60	Positive carpal Tinel sign
HP:0033673	76	Positive Phalen test
HP:0033677	239	Acute respiratory distress syndrome
HP:0033682	239	Pleomorphic xanthoastrocytoma
HP:0033683	68	Jaw hyperreflexia
HP:0033685	239	Fiber type grouping
HP:0033686	239	Mitochondrial hypertrophy
HP:0033707	39	Perioral hyperkeratosis
HP:0033709	239	Increased sputum production
HP:0033712	239	Repeated implantation failure
HP:0033725	239	Thin corpus callosum
HP:0033736	239	Grade II vesicoureteral reflux
HP:0033737	239	Grade III vesicoureteral reflux
HP:0033743	239	Macular agenesis
HP:0033748	239	Hypoesthesia
HP:0033755	239	Increased left ventricular end-diastolic volume
HP:0033769	72	Fundic gland polyposis
HP:0033770	239	Gastric adenocarcinoma
HP:0033777	80	Supernumerary cusp
HP:0033785	239	Enamel agenesis
HP:0033808	126	Spermatocele
HP:0033810	55	Decreased circulating dihydrotestosterone concentration
HP:0033834	239	Malaise
HP:0033842	239	Early satiety
HP:0033851	61	Oculomotor synkinesis
HP:0033977	106	Talar aplasia
HP:0033978	239	Reduced beta-hexosaminidase activity
HP:0033981	165	Vertebral artery tortuosity
HP:0033982	239	Celiac artery dissection
HP:0033984	47	Increased urinary 8-oxo-7,8-dihydroguanosine level
HP:0033986	51	Tortuous lymphatic vessels
HP:0033992	239	Chronotropic incompetence
HP:0033994	239	Dependency on parenteral nutrition
HP:0033995	239	Microvillus inclusions
HP:0034006	239	Decreased urinary lysyl-pyridinoline-hydroxylysyl-pyridinoline ratio
HP:0034010	213	Increased megakaryocyte colony forming unit count
HP:0034011	239	Reduced progressive sperm motility
HP:0034029	152	Hepatic foam cells
HP:0034032	239	Central cyanosis
HP:0034039	193	Ventricular couplet
HP:0034040	112	Bidirectional ventricular tachycardia
HP:0034043	239	Increased fecal bile acid
HP:0034045	49	Angulated muscle fibers
HP:0034046	239	Mandibular osteolysis
HP:0034049	136	Elevated urinary prostaglandin E2 level
HP:0034053	119	Decreased acid ceramidase activity
HP:0034056	239	Increased fecal calprotectin level
HP:0034075	80	Decreased circulating apolipoprotein B concentration
HP:0034156	118	Anti-beta-2-Glycoprotein I IgG antibody positivity
HP:0034159	239	Paget disease of bone
HP:0034163	102	Reduced circulating interleukin 10 concentration
HP:0034179	239	Vertebral artery aneurysm
HP:0034184	42	Increased insulin like growth factor binding protein acid labile subunit concentration
HP:0034187	81	Clavicular pseudarthrosis
HP:0034188	239	Midline liver
HP:0034192	239	Pulmonary thromboembolism
HP:0034201	58	Increased CSF homovanillic acid concentration
HP:0034227	149	Aortic isthmus hypoplasia
HP:0034249	239	Severe influenza infection
HP:0034250	130	Fetal nuchal edema
HP:0034252	239	Absent corneal reflex
HP:0034259	239	Hypoplasia of the midbrain
HP:0034262	239	Absent lanugo
HP:0034280	239	Target cells
HP:0034282	239	Subcutaneous ossification
HP:0034284	239	Recurrent gingivitis
HP:0034285	117	Enteroviral encephalitis
HP:0034286	239	Pneumocystis carinii pneumonia
HP:0034287	239	Afibrinogenemia
HP:0034291	103	Elevated circulating creatine concentration
HP:0034293	107	Temporal lobe calcification
HP:0034295	239	Reduced cerebral white matter volume
HP:0034299	134	Sertoli cell-only phenotype
HP:0034303	239	Notched T wave
HP:0034304	239	Epsilon wave
HP:0034305	239	2:1 atrioventricular block
HP:0034306	234	Ventricular bigeminy
HP:0034307	239	Elevated left ventricular end-diastolic diameter
HP:0034308	239	Prolonged P wave
HP:0034310	62	Post-vaccination yellow fever
HP:0034313	90	Hyperdynamic left ventricular ejection fraction
HP:0034322	49	Reduced galactocerebrosidase activity
HP:0034323	239	Reduced circulating growth hormone concentration
HP:0034325	239	Common carotid artery aneurysm
HP:0034332	239	Cognitive regression
HP:0034336	239	Splenic infarction
HP:0034346	239	Nesidioblastosis
HP:0034348	194	Subpulmonary stenosis
HP:0034350	239	Valvular pulmonary stenosis
HP:0034351	239	Neuromyotonia
HP:0034352	178	Bile duct polyp
HP:0034360	239	Action myoclonus
HP:0034363	239	Corneal pterygium
HP:0034364	203	Fibrofatty replacement of right ventricular myocardium
HP:0034367	85	Decreased beta-mannosidase activity
HP:0034368	239	Urolithiasis
HP:0034369	61	Decreased level of coenzyme Q10 in skeletal muscle
HP:0034372	239	Internal tibial torsion
HP:0034381	239	Central nervous system axonal spheroid
HP:0034386	239	Reduced left ventricular endsystolic diameter
HP:0040013	239	Decreased mitochondrial number
HP:0040014	239	Increased mitochondrial number
HP:0040023	48	Clinodactyly of the thumb
HP:0040036	239	Onychogryposis of fingernail
HP:0040042	41	Aplasia of the eccrine sweat glands
HP:0040078	239	Axonal degeneration
HP:0040079	239	Irregular dentition
HP:0040080	81	Anteverted ears
HP:0040082	44	Happy demeanor
HP:0040085	142	Abnormal circulating aldosterone
HP:0040113	239	Old-aged sensorineural hearing impairment
HP:0040119	239	Unilateral conductive hearing impairment
HP:0040139	239	Lipogranulomatosis
HP:0040140	239	Degeneration of the striatum
HP:0040144	151	L-2-hydroxyglutaric aciduria
HP:0040146	65	D-2-hydroxyglutaric acidemia
HP:0040147	65	L-2-hydroxyglutaric acidemia
HP:0040149	39	Woolly scalp hair
HP:0040154	239	Acne inversa
HP:0040159	65	Abnormal spaced incisors
HP:0040162	127	Orthokeratosis
HP:0040165	239	Periostitis
HP:0040167	239	Facial papilloma
HP:0040169	114	Loose anagen hair
HP:0040171	239	Decreased serum testosterone concentration
HP:0040175	65	Platelet-activating factor acetylhydrolase deficiency
HP:0040183	239	Encopresis
HP:0040184	239	Oral bleeding
HP:0040185	239	Macrothrombocytopenia
HP:0040186	239	Maculopapular exanthema
HP:0040187	239	Neonatal sepsis
HP:0040190	239	White scaling skin
HP:0040196	239	Mild microcephaly
HP:0040197	239	Encephalomalacia
HP:0040198	239	Non-medullary thyroid carcinoma
HP:0040204	68	Elevated CSF neopterin level
HP:0040216	239	Hypoinsulinemia
HP:0040217	239	Elevated hemoglobin A1c
HP:0040218	239	Reduced natural killer cell count
HP:0040219	239	Absent natural killer cells
HP:0040220	71	Abnormal size of the dental root
HP:0040228	239	Decreased level of plasminogen
HP:0040230	239	Decreased level of tissue plasminogen activator
HP:0040232	239	Delayed onset bleeding
HP:0040233	115	Factor XIII subunit A deficiency
HP:0040235	239	Leukocyte inclusion bodies
HP:0040238	239	Impaired neutrophil chemotaxis
HP:0040242	239	Muscle hemorrhage
HP:0040245	115	Reduced alpha-2-antiplasmin activity
HP:0040246	239	Reduced antithrombin antigen
HP:0040247	186	Reduced euglobulin clot lysis time
HP:0040248	239	Reduced plasminogen activator inhibitor 1 activity
HP:0040249	239	Reduced plasminogen activator inhibitor 1 antigen
HP:0040250	239	Reduced prothrombin antigen
HP:0040261	71	Increased size of nasopharyngeal adenoids
HP:0040264	239	Jaw pain
HP:0040268	239	Recurrent infections of the middle ear
HP:0040272	239	Hyperintensity of MRI T2 signal of the spinal cord
HP:0040276	239	Adenocarcinoma of the colon
HP:0040278	239	Prolactinoma
HP:0040287	239	Axial muscle atrophy
HP:0040288	239	Nasogastric tube feeding
HP:0040291	239	Skeletal muscle steatosis
HP:0040293	239	Right hemiplegia
HP:0040296	48	Abnormal location of the eyebrow
HP:0040299	239	Decreased circulating free fatty acid level
HP:0040301	239	Increased urinary glycerol
HP:0040303	239	Decreased serum iron
HP:0040306	239	Decreased male libido
HP:0040309	239	Increased size of the mandible
HP:0040310	239	Sterile arthritis
HP:0040313	239	Oligoarthritis
HP:0040314	239	Blind vagina
HP:0040315	239	Tongue edema
HP:0040318	239	Red urine
HP:0040326	239	Hypoplasia of the olfactory bulb
HP:0040328	239	Focal hyperintensity of cerebral white matter on MRI
HP:0040329	100	Multifocal hyperintensity of cerebral white matter on MRI
HP:0040330	148	Confluent hyperintensity of cerebral white matter on MRI
HP:0040331	74	Focal hypointensity of cerebral white matter on MRI
HP:0040334	175	Purulent rhinitis
HP:0041044	132	Low neutrophil alkaline phosphatase
HP:0041045	239	Increased neutrophil mitochondria
HP:0041046	225	Increased neutrophil ribosomes
HP:0041048	121	Decreased expression of GPI-anchored proteins on the cell surface
HP:0041093	56	Beau's lines
HP:0041159	239	Fractured rib
HP:0045025	206	Narrow palpebral fissure
HP:0045028	239	Microlissencephaly
HP:0045038	239	Gastric lymphoma
HP:0045044	61	Decreased serum complement C4b
HP:0045047	239	HbS hemoglobin
HP:0045048	124	Increased HbA2 hemoglobin
HP:0045051	239	Decreased DLCO
HP:0045054	239	Brachial plexus neuropathy
HP:0045057	239	Decreased levels of alpha-fetoprotein
HP:0045059	239	Hyperkeratotic papule
HP:0045061	239	Decreased carnitine level in liver
HP:0045074	112	Thin eyebrow
HP:0045082	239	Decreased body mass index
HP:0045084	239	Limb myoclonus
HP:0045086	216	Knee joint hypermobility
HP:0045087	130	Hip joint hypermobility
HP:0046507	196	Bradypnea
HP:0100009	239	Intracranial meningioma
HP:0100010	239	Spinal meningioma
HP:0100014	239	Epiretinal membrane
HP:0100015	74	Stahl ear
HP:0100020	239	Posterior capsular cataract
HP:0100027	239	Recurrent pancreatitis
HP:0100034	239	Motor tics
HP:0100035	239	Phonic tics
HP:0100245	239	Desmoid tumors
HP:0100247	43	Recurrent singultus
HP:0100248	239	Hemiballismus
HP:0100250	239	Meningeal calcification
HP:0100252	239	Diaphyseal dysplasia
HP:0100271	108	Hyponasal speech
HP:0100275	239	Diffuse cerebellar atrophy
HP:0100279	239	Ulcerative colitis
HP:0100287	229	EMG: slow motor conduction
HP:0100288	53	EMG: myokymic discharges
HP:0100290	182	Abnormality of peripheral somatosensory evoked potentials
HP:0100291	239	Abnormality of central somatosensory evoked potentials
HP:0100292	239	Amyloidosis of peripheral nerves
HP:0100293	239	Hypertrophied muscle fibers
HP:0100297	40	Increased endomysial connective tissue
HP:0100308	57	Cerebral cortical hemiatrophy
HP:0100309	239	Subdural hemorrhage
HP:0100310	239	Epidural hemorrhage
HP:0100315	239	Lewy bodies
HP:0100318	199	Lafora bodies
HP:0100320	239	Rosenthal fibers
HP:0100327	239	Cow milk allergy
HP:0100334	239	Unilateral cleft palate
HP:0100337	239	Bilateral cleft palate
HP:0100501	239	Recurrent bronchiolitis
HP:0100502	239	Vitamin B12 deficiency
HP:0100503	239	Low levels of vitamin B1
HP:0100507	239	Reduced blood folate concentration
HP:0100512	239	Low levels of vitamin D
HP:0100513	239	Low levels of vitamin E
HP:0100515	49	Pollakisuria
HP:0100517	239	Neoplasm of the urethra
HP:0100518	239	Dysuria
HP:0100519	239	Anuria
HP:0100520	239	Oliguria
HP:0100522	239	Thymoma
HP:0100523	239	Liver abscess
HP:0100524	239	Limb duplication
HP:0100525	46	Urachus fistula
HP:0100528	239	Pleuropulmonary blastoma
HP:0100532	239	Scleritis
HP:0100534	239	Episcleritis
HP:0100541	239	Femoral hernia
HP:0100546	239	Carotid artery stenosis
HP:0100550	239	Tendon rupture
HP:0100565	90	Hydromyelia
HP:0100575	239	Neoplasm of the gallbladder
HP:0100577	239	Urinary bladder inflammation
HP:0100578	239	Lipoatrophy
HP:0100580	239	Barrett esophagus
HP:0100581	99	Dilatation of renal calices
HP:0100582	239	Nasal polyposis
HP:0100595	239	Camptocormia
HP:0100598	239	Pulmonary edema
HP:0100601	239	Eclampsia
HP:0100602	239	Preeclampsia
HP:0100607	239	Dysmenorrhea
HP:0100608	239	Metrorrhagia
HP:0100614	239	Myositis
HP:0100617	239	Testicular seminoma
HP:0100618	239	Leydig cell neoplasia
HP:0100621	239	Dysgerminoma
HP:0100626	239	Chronic hepatic failure
HP:0100628	239	Esophageal diverticulum
HP:0100638	239	Neoplasm of the pharynx
HP:0100644	239	Melanonychia
HP:0100645	239	Cystocele
HP:0100647	239	Graves disease
HP:0100651	239	Type I diabetes mellitus
HP:0100654	239	Retrobulbar optic neuritis
HP:0100658	239	Cellulitis
HP:0100661	239	Trigeminal neuralgia
HP:0100665	239	Angioedema
HP:0100682	239	Tracheal atresia
HP:0100686	239	Enthesitis
HP:0100697	239	Neurofibrosarcoma
HP:0100698	239	Subcutaneous neurofibromas
HP:0100703	204	Tongue thrusting
HP:0100704	239	Cerebral visual impairment
HP:0100709	239	Reduction of oligodendroglia
HP:0100710	239	Impulsivity
HP:0100718	239	Uterine rupture
HP:0100720	239	Hypoplasia of the ear cartilage
HP:0100721	239	Mediastinal lymphadenopathy
HP:0100723	239	Gastrointestinal stroma tumor
HP:0100724	239	Hypercoagulability
HP:0100726	239	Kaposi's sarcoma
HP:0100730	239	Bronchogenic cyst
HP:0100732	239	Pancreatic fibrosis
HP:0100735	239	Hypertensive crisis
HP:0100739	239	Bulimia
HP:0100748	239	Muscular edema
HP:0100752	83	Abnormal liver lobulation
HP:0100753	239	Schizophrenia
HP:0100757	221	Pancreatoblastoma
HP:0100758	239	Gangrene
HP:0100759	239	Clubbing of fingers
HP:0100760	54	Clubbing of toes
HP:0100761	68	Visceral angiomatosis
HP:0100768	239	Choriocarcinoma
HP:0100769	239	Synovitis
HP:0100773	239	Cartilage destruction
HP:0100775	239	Dural ectasia
HP:0100776	239	Recurrent pharyngitis
HP:0100778	239	Cryoglobulinemia
HP:0100779	239	Urogenital sinus anomaly
HP:0100783	239	Breast aplasia
HP:0100784	239	Peripheral arteriovenous fistula
HP:0100789	90	Torus palatinus
HP:0100795	79	Abnormally straight spine
HP:0100796	239	Orchitis
HP:0100797	239	Toenail dysplasia
HP:0100798	239	Fingernail dysplasia
HP:0100801	239	Pancreatic aplasia
HP:0100802	69	Malposition of the stomach
HP:0100808	239	Gastric diverticulum
HP:0100809	239	Scalp tenderness
HP:0100813	239	Testicular torsion
HP:0100814	239	Blue nevus
HP:0100816	112	Lip hyperpigmentation
HP:0100817	239	Renovascular hypertension
HP:0100818	239	Long thorax
HP:0100820	239	Glomerulopathy
HP:0100828	239	Increased T cell count
HP:0100830	239	Round ear
HP:0100837	87	Atrophodermia vermiculata
HP:0100838	43	Recurrent cutaneous abscess formation
HP:0100842	239	Septo-optic dysplasia
HP:0100849	239	Neoplasm of the scrotum
HP:0100853	55	Hypoplastic areola
HP:0100858	176	Dilatation of celiac artery
HP:0100861	154	Sclerotic vertebral body
HP:0100864	239	Short femoral neck
HP:0100865	50	Broad ischia
HP:0100866	239	Short iliac bones
HP:0100867	239	Duodenal stenosis
HP:0100874	239	Thick hair
HP:0100890	239	Cyst of the ductus choledochus
HP:0100896	239	Rectal polyposis
HP:0100950	115	Decreased 3-hydroxyacyl-CoA dehydrogenase level
HP:0100954	156	Open operculum
HP:0100960	102	Lateral ventricular asymmetry
HP:0100962	239	Shyness
HP:0100963	239	Hyperesthesia
HP:0200016	71	Acrokeratosis
HP:0200018	239	Protanomaly
HP:0200022	239	Choroid plexus papilloma
HP:0200023	239	Priapism
HP:0200025	239	Mandibular pain
HP:0200028	106	Pretibial myxedema
HP:0200032	96	Kayser-Fleischer ring
HP:0200041	239	Skin erosion
HP:0200044	239	Porokeratosis
HP:0200046	55	Cat cry
HP:0200047	54	Chondritis of pinna
HP:0200049	239	Upper limb hypertonia
HP:0200057	239	Marcus Gunn pupil
HP:0200063	239	Colorectal polyposis
HP:0200067	239	Recurrent spontaneous abortion
HP:0200068	65	Nonprogressive visual loss
HP:0200070	239	Peripheral retinal atrophy
HP:0200071	65	Peripheral vitreoretinal degeneration
HP:0200072	124	Episodic quadriplegia
HP:0200083	239	Severe limb shortening
HP:0200084	236	Giant cell hepatitis
HP:0200094	52	Frontal open bite
HP:0200097	239	Oral mucosal blisters
HP:0200116	162	Distal ileal atresia
HP:0200117	239	Recurrent upper and lower respiratory tract infections
HP:0200118	239	Malabsorption of Vitamin B12
HP:0200119	239	Acute hepatitis
HP:0200120	239	Chronic active hepatitis
HP:0200122	239	Atypical or prolonged hepatitis
HP:0200125	239	Mitochondrial respiratory chain defects
HP:0200127	239	Atrial cardiomyopathy
HP:0200128	239	Biventricular hypertrophy
HP:0200133	101	Lumbosacral meningocele
HP:0200134	239	Epileptic encephalopathy
HP:0200136	239	Oral-pharyngeal dysphagia
HP:0200138	66	Bilateral choanal atresia/stenosis
HP:0200141	71	Small, conical teeth
HP:0200147	239	Neuronal loss in basal ganglia
HP:0200148	239	Abnormal liver function tests during pregnancy
HP:0200150	68	Increased serum bile acid concentration during pregnancy
HP:0200151	239	Cutaneous mastocytosis
HP:0400005	239	Short ear
HP:0400008	162	Menometrorrhagia
HP:0410003	181	Cleft maxillary alveolus
HP:0410017	239	Otitis externa
HP:0410018	239	Recurrent ear infections
HP:0410019	239	Epigastric pain
HP:0410027	239	Alveolar bone loss around teeth
HP:0410028	239	Recurrent oral herpes
HP:0410049	195	Abnormal radial ray morphology
HP:0410054	45	Decreased circulating GABA concentration
HP:0410066	83	Increased level of hippuric acid in urine
HP:0410068	239	Increased level of L-glutamic acid in blood
HP:0410069	87	Increased level of propylene glycol in blood
HP:0410135	239	Cold urticaria
HP:0410151	239	Eosinophilic infiltration of the esophagus
HP:0410170	239	Hippocampal atrophy
HP:0410173	145	Increased circulating troponin I concentration
HP:0410179	239	Decreased glucose-6-phosphate dehydrogenase level in blood
HP:0410204	239	Increased intestinal transit time
HP:0410246	69	Increased circulating IgD level
HP:0410252	239	Chronic neutropenia
HP:0410253	239	Myeloid maturation arrest
HP:0410256	239	Infection associated neutropenia
HP:0410262	239	Lower cranial nerve dysfunction
HP:0410276	44	Supraumbilical raphe
HP:0410279	239	Atrophic pituitary gland
HP:0410281	239	Dyspepsia
HP:0410288	239	Hyperamylasemia
HP:0410291	239	Negativism
HP:0410295	239	Complete or near-complete absence of specific antibody response to tetanus vaccine
HP:0410300	239	Complete or near-complete absence of specific antibody response to unconjugated pneumococcus vaccine
HP:0410303	239	Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine
HP:0410323	239	Drug allergy
HP:0410377	239	Decreased proportion of naive CD8 T cells
HP:0410378	239	Decreased proportion of naive CD4 T cells
HP:0430007	239	Symblepharon
HP:0430022	239	Abnormality of the sphenoid sinus
HP:0430025	239	Bilateral facial palsy
HP:0430028	166	Hyperplasia of the maxilla
HP:0500009	239	Dysplastic gangliocytoma of the cerebellum
HP:0500011	239	Moon facies
HP:0500018	239	Abnormal cardiac exercise stress test
HP:0500041	239	Myopic astigmatism
HP:0500046	50	Seborrhoeic blepharitis
HP:0500087	239	Peripapillary atrophy
HP:0500089	239	Optic nerve sheath meningioma
HP:0500153	146	Hyperargininemia
HP:0500167	239	Hypergastrinemia
HP:0500173	113	Reflex asystolic syncope
HP:0500230	45	Increased CSF glycine concentration
HP:0500239	239	Increased CSF albumin concentration
