phenotypeId	numberPapers	phenotypeName
HP:0032025	190	Reduced serum alpha-1-antitrypsin
HP:0032027	229	Retinal dots
HP:0032028	197	Macular dots
HP:0032037	51	Mildly reduced visual acuity
HP:0032043	229	Odynophagia
HP:0032044	229	Decreased vigilance
HP:0032047	229	Focal cortical dysplasia type I
HP:0032051	219	Focal cortical dysplasia type II
HP:0032059	229	Mild malformation of cortical development
HP:0032061	229	Hypereosinophilia
HP:0032066	229	Decreased serum bicarbonate concentration
HP:0032070	229	Leptomeningeal enhancement
HP:0032092	229	Left ventricular outflow tract obstruction
HP:0032094	229	Increased circulating surfactant protein level
HP:0032097	55	Hypermanganesemia
HP:0032106	81	Conjunctival icterus
HP:0032107	229	Limbal stem cell deficiency
HP:0032118	229	Retinitis
HP:0032122	229	Very low visual acuity
HP:0032139	229	Reduced isohemagglutinin level
HP:0032147	229	Erythromelalgia
HP:0032152	229	Keratosis pilaris
HP:0032155	229	Abdominal cramps
HP:0032156	229	Skin detachment
HP:0032160	229	Cryptococcal meningitis
HP:0032164	229	Increased blood folate concentration
HP:0032170	229	Severe varicella zoster infection
HP:0032177	229	Parenchymal consolidation
HP:0032185	41	Disseminated molluscum contagiosum
HP:0032192	229	Hydatidiform mole
HP:0032198	229	Decreased prothrombin time
HP:0032204	229	Chronic active Epstein-Barr virus infection
HP:0032208	54	Increased urinary type 1 collagen N-terminal telopeptide level
HP:0032210	79	Decreased circulating free T3
HP:0032216	136	Lymphocytic infiltration of the colorectal mucosa
HP:0032220	229	Interface hepatitis
HP:0032222	229	Serrated intestinal polyps
HP:0032228	61	Trichodiscoma
HP:0032231	174	Hypochromia
HP:0032244	152	Decreased serum thromboxane B2
HP:0032249	229	Coccidioidomycosis
HP:0032253	229	Eosinophilic granuloma
HP:0032254	144	Increased circulating copper concentration
HP:0032257	229	Disseminated histoplasmosis
HP:0032259	229	Chronic tinea infection
HP:0032261	229	Nontuberculous mycobacterial pulmonary infection
HP:0032262	229	Pulmonary tuberculosis
HP:0032271	229	Extrapulmonary tuberculosis
HP:0032275	229	Recurrent shingles
HP:0032283	229	Disseminated nontuberculous mycobacterial infection
HP:0032297	229	Increased circulating IgG3 level
HP:0032327	229	Interhemispheric cyst
HP:0032330	86	Increased urinary 11-deoxycorticosterone level
HP:0032346	85	Cutaneous lichen amyloidosis
HP:0032347	69	Cutaneous macular amyloidosis
HP:0032350	96	Sulfocysteinuria
HP:0032362	229	Increased circulating corticosterone level
HP:0032366	229	Positive direct antiglobulin test
HP:0032386	43	Elevated circulating transferrin concentration
HP:0032388	229	Periventricular nodular heterotopia
HP:0032397	229	Citrullinuria
HP:0032408	229	Breast mass
HP:0032417	62	Periglomerular fibrosis
HP:0032434	98	Delayed umbilical cord separation
HP:0032435	123	Neonatal omphalitis
HP:0032437	229	Reduced circulating C-reactive protein concecntration
HP:0032438	41	Platelet anisocytosis
HP:0032446	229	Pulmonary bulla
HP:0032447	229	Pulmonary bleb
HP:0032448	229	Achlorhydria
HP:0032451	229	Oral melanotic macule
HP:0032454	67	Labial melanotic macule
HP:0032458	75	Narrowing of medullary canal
HP:0032464	229	Ureteral hypoplasia
HP:0032465	104	Bladder trabeculation
HP:0032466	229	Aplasia of the olfactory bulb
HP:0032471	229	Focal polymicrogyria
HP:0032479	226	Preimplantation lethality
HP:0032484	181	Elevated fecal sodium
HP:0032499	50	Giant neutrophil granules
HP:0032506	87	Alien limb phenomenon
HP:0032510	229	Tendon pain
HP:0032515	107	Deep dermatophytosis
HP:0032523	229	Tendon thickening
HP:0032524	229	Long thumb
HP:0032545	229	Abdominal rigidity
HP:0032548	229	Increased placental thickness
HP:0032550	229	Howell-Jolly bodies
HP:0032553	229	Weak pulse
HP:0032555	229	Bounding pulse
HP:0032558	91	Absent sperm flagella
HP:0032559	135	Short sperm flagella
HP:0032560	97	Coiled sperm flagella
HP:0032565	61	Vaginal mucosal ulceration
HP:0032571	229	Increased oocyte death
HP:0032588	229	Hand apraxia
HP:0032592	45	Aplasia of the right hemidiaphragm
HP:0032615	229	Abnormal diffusion weighted cerebral MRI morphology
HP:0032653	154	Elevated lactate:pyruvate ratio
HP:0032656	229	Febrile status epilepticus
HP:0032670	229	Tonic status epilepticus
HP:0032676	229	Chronic cutaneous wound
HP:0032786	229	Migrating focal seizure
HP:0032933	229	Airway hyperresponsiveness
HP:0032934	229	Spontaneous cerebrospinal fluid leak
HP:0032965	229	Interstitial emphysema
HP:0032967	229	Panacinar emphysema
HP:0032976	41	Elevated bronchoalveolar lavage fluid lymphocyte proportion
HP:0032979	48	Hemosiderin-laden macrophages in bronchoalveolar fluid
HP:0033001	229	Laryngeal papilloma
HP:0033005	229	Plantar warts
HP:0033028	39	Anti-U1 ribonucleoprotein antibody positivity
HP:0033031	229	Hyperpyrexia
HP:0033036	229	Decreased nasal nitric oxide
HP:0033044	229	Motor regression
HP:0033050	229	Pharyngalgia
HP:0033054	229	Myoclonic tremor
HP:0033060	116	Decreased serum complement C5
HP:0033061	229	Increased factor IX activity
HP:0033075	110	Inappropriately normal thyroid-stimulating hormone level
HP:0033077	79	Increased circulating free T4 concentration
HP:0033078	41	Decreased circulating free T4 concentration
HP:0033085	229	Reduced antral follicle count
HP:0033092	146	Increased urine succinate level
HP:0033104	62	Inappropriate absence of fever
HP:0033117	229	Duodenitis
HP:0033122	229	Absent P wave
HP:0033124	84	Increased serum sorbitol concentration
HP:0033134	229	Abdominal adhesions
HP:0033140	59	Blake's pouch cyst
HP:0033141	229	Severe SARS-CoV-2 infection
HP:0033142	229	Long nasal bridge
HP:0033149	229	Intrahepatic bile duct dilatation
HP:0033164	229	Focal active colitis
HP:0033165	229	Necrotizing enterocolitis
HP:0033166	229	Recurrent viral upper respiratory tract infections
HP:0033176	229	Submandibular lymph node enlargement
HP:0033178	225	Increased circulating interleukin 8 concentration
HP:0033186	119	Misalignment of the pulmonary veins
HP:0033187	100	Hyperimidodipeptiduria
HP:0033188	145	Cystic acne
HP:0033193	134	Ballooning hepatocyte degeneration
HP:0033194	109	Perioral erythema
HP:0033195	99	Perianal erythema
HP:0033196	229	Portal inflammation
HP:0033199	229	Increased circulating interleukin 10 concentration
HP:0033208	196	Alveolar capillary dysplasia
HP:0033210	229	Congenital alveolar dysplasia
HP:0033214	229	Recurrent viral pneumonia
HP:0033221	229	Increased CD4:CD8 ratio
HP:0033222	229	Decreased CD4:CD8 ratio
HP:0033235	40	Difficulty descending stairs
HP:0033250	49	Nailfold capillary tortuosity
HP:0033253	106	Reduced circulating interferon gamma concentration
HP:0033255	38	Congenital lobar overinflation
HP:0033256	229	Pancolitis
HP:0033258	229	Sudden unexpected death in epilepsy
HP:0033260	229	Livedo racemosa
HP:0033261	229	Renal artery aneurysm
HP:0033279	229	Enterocutaneous fistula
HP:0033280	115	Paratracheal lymphadenopathy
HP:0033281	229	Circulating nucleated red blood cells
HP:0033295	229	Mesangial Immune complex deposition
HP:0033309	229	Ileoileal intussusception
HP:0033328	229	Type II pneumocyte hyperplasia
HP:0033332	118	Elevated circulating amyloid A
HP:0033336	79	Zygotic cleavage failure
HP:0033340	100	Increased circulating guanosine concentration
HP:0033342	169	Anti-aquaporin 4 antibody positivity
HP:0033343	104	Mucoid diarrhea
HP:0033351	229	Candida esophagitis
HP:0033355	229	Increased urine deoxypyridinoline level
HP:0033357	229	Limited head rotation
HP:0033363	229	Hyaline membranes
HP:0033380	97	Nasal chondritis
HP:0033383	229	Decreased compound muscle action potential amplitude
HP:0033399	229	Persistent fever
HP:0033425	57	Periungual erythema
HP:0033434	229	Nasal septum perforation
HP:0033466	229	Weak grip
HP:0033505	229	Livedo reticularis
HP:0033508	175	EBV meningitis
HP:0033509	229	EBV encephalitis
HP:0033522	229	Cerebral cavernous malformation
HP:0033534	229	Increased circulating brain natriuretic peptide concentration
HP:0033535	193	Reduced platelet dense granules
HP:0033536	229	Reduced platelet alpha granules
HP:0033542	229	Bronchial wall thickening
HP:0033559	147	Anti-myeloperoxidase antibody positivity
HP:0033567	229	Right axis deviation
HP:0033589	229	Flatulence
HP:0033603	229	Glomerular subepithelial deposits
HP:0033605	229	Pustular rash
HP:0033607	44	Bone marrow arrest at the promyelocytic stage
HP:0033628	229	Bowel irritability
HP:0033631	229	Spondylitis
HP:0033638	52	Intralobular septal thickening
HP:0033640	116	Acetabular erosions
HP:0033643	93	Increased circulating very long-chain fatty acid concentration
HP:0033649	98	Paraseptal emphysema
HP:0033660	229	Hand paresthesia
HP:0033662	229	Air bronchogram
HP:0033666	229	Diminished physical functioning
HP:0033670	229	Organizing pneumonia
HP:0033672	57	Positive carpal Tinel sign
HP:0033673	68	Positive Phalen test
HP:0033677	229	Acute respiratory distress syndrome
HP:0033682	229	Pleomorphic xanthoastrocytoma
HP:0033683	67	Jaw hyperreflexia
HP:0033685	229	Fiber type grouping
HP:0033686	229	Mitochondrial hypertrophy
HP:0033709	229	Increased sputum production
HP:0033712	229	Repeated implantation failure
HP:0033725	229	Thin corpus callosum
HP:0033736	229	Grade II vesicoureteral reflux
HP:0033737	229	Grade III vesicoureteral reflux
HP:0033743	229	Macular agenesis
HP:0033748	229	Hypoesthesia
HP:0033755	229	Increased left ventricular end-diastolic volume
HP:0033769	70	Fundic gland polyposis
HP:0033770	229	Gastric adenocarcinoma
HP:0033777	78	Supernumerary cusp
HP:0033785	229	Enamel agenesis
HP:0033808	125	Spermatocele
HP:0033810	50	Decreased circulating dihydrotestosterone concentration
HP:0033834	229	Malaise
HP:0033842	229	Early satiety
HP:0033851	65	Oculomotor synkinesis
HP:0033977	99	Talar aplasia
HP:0033978	229	Reduced beta-hexosaminidase activity
HP:0033981	152	Vertebral artery tortuosity
HP:0033982	229	Celiac artery dissection
HP:0033984	46	Increased urinary 8-oxo-7,8-dihydroguanosine level
HP:0033986	48	Tortuous lymphatic vessels
HP:0033992	229	Chronotropic incompetence
HP:0033994	229	Dependency on parenteral nutrition
HP:0033995	229	Microvillus inclusions
HP:0034006	229	Decreased urinary lysyl-pyridinoline-hydroxylysyl-pyridinoline ratio
HP:0034010	206	Increased megakaryocyte colony forming unit count
HP:0034011	229	Reduced progressive sperm motility
HP:0034029	142	Hepatic foam cells
HP:0034032	229	Central cyanosis
HP:0034039	181	Ventricular couplet
HP:0034040	111	Bidirectional ventricular tachycardia
HP:0034043	229	Increased fecal bile acid
HP:0034045	45	Angulated muscle fibers
HP:0034046	229	Mandibular osteolysis
HP:0034049	129	Elevated urinary prostaglandin E2 level
HP:0034053	111	Decreased acid ceramidase activity
HP:0034056	229	Increased fecal calprotectin level
HP:0034075	68	Decreased circulating apolipoprotein B concentration
HP:0034156	108	Anti-beta-2-Glycoprotein I IgG antibody positivity
HP:0034159	229	Paget disease of bone
HP:0034163	91	Reduced circulating interleukin 10 concentration
HP:0034179	229	Vertebral artery aneurysm
HP:0034184	37	Increased insulin like growth factor binding protein acid labile subunit concentration
HP:0034187	77	Clavicular pseudarthrosis
HP:0034188	229	Midline liver
HP:0034192	229	Pulmonary thromboembolism
HP:0034201	50	Increased CSF homovanillic acid concentration
HP:0034227	140	Aortic isthmus hypoplasia
HP:0034249	229	Severe influenza infection
HP:0034250	125	Fetal nuchal edema
HP:0034252	229	Absent corneal reflex
HP:0034259	229	Hypoplasia of the midbrain
HP:0034262	229	Absent lanugo
HP:0034280	229	Target cells
HP:0034282	229	Subcutaneous ossification
HP:0034284	229	Recurrent gingivitis
HP:0034285	113	Enteroviral encephalitis
HP:0034286	229	Pneumocystis carinii pneumonia
HP:0034287	229	Afibrinogenemia
HP:0034291	96	Elevated circulating creatine concentration
HP:0034293	104	Temporal lobe calcification
HP:0034295	229	Reduced cerebral white matter volume
HP:0034299	126	Sertoli cell-only phenotype
HP:0034303	229	Notched T wave
HP:0034304	229	Epsilon wave
HP:0034305	229	2:1 atrioventricular block
HP:0034306	224	Ventricular bigeminy
HP:0034307	229	Elevated left ventricular end-diastolic diameter
HP:0034308	229	Prolonged P wave
HP:0034310	54	Post-vaccination yellow fever
HP:0034313	76	Hyperdynamic left ventricular ejection fraction
HP:0034322	44	Reduced galactocerebrosidase activity
HP:0034323	229	Reduced circulating growth hormone concentration
HP:0034325	229	Common carotid artery aneurysm
HP:0034332	229	Cognitive regression
HP:0034336	229	Splenic infarction
HP:0034346	229	Nesidioblastosis
HP:0034348	189	Subpulmonary stenosis
HP:0034350	229	Valvular pulmonary stenosis
HP:0034351	229	Neuromyotonia
HP:0034352	167	Bile duct polyp
HP:0034360	229	Action myoclonus
HP:0034363	229	Corneal pterygium
HP:0034364	196	Fibrofatty replacement of right ventricular myocardium
HP:0034367	82	Decreased beta-mannosidase activity
HP:0034368	229	Urolithiasis
HP:0034369	59	Decreased level of coenzyme Q10 in skeletal muscle
HP:0034372	229	Internal tibial torsion
HP:0034381	229	Central nervous system axonal spheroid
HP:0034386	229	Reduced left ventricular endsystolic diameter
HP:0040013	229	Decreased mitochondrial number
HP:0040014	229	Increased mitochondrial number
HP:0040023	48	Clinodactyly of the thumb
HP:0040036	229	Onychogryposis of fingernail
HP:0040042	39	Aplasia of the eccrine sweat glands
HP:0040078	229	Axonal degeneration
HP:0040079	229	Irregular dentition
HP:0040080	79	Anteverted ears
HP:0040082	43	Happy demeanor
HP:0040085	132	Abnormal circulating aldosterone
HP:0040113	229	Old-aged sensorineural hearing impairment
HP:0040119	229	Unilateral conductive hearing impairment
HP:0040139	229	Lipogranulomatosis
HP:0040140	229	Degeneration of the striatum
HP:0040144	150	L-2-hydroxyglutaric aciduria
HP:0040146	65	D-2-hydroxyglutaric acidemia
HP:0040147	65	L-2-hydroxyglutaric acidemia
HP:0040149	42	Woolly scalp hair
HP:0040154	229	Acne inversa
HP:0040159	62	Abnormal spaced incisors
HP:0040162	120	Orthokeratosis
HP:0040165	229	Periostitis
HP:0040167	229	Facial papilloma
HP:0040169	115	Loose anagen hair
HP:0040171	229	Decreased serum testosterone concentration
HP:0040175	64	Platelet-activating factor acetylhydrolase deficiency
HP:0040183	229	Encopresis
HP:0040184	229	Oral bleeding
HP:0040185	229	Macrothrombocytopenia
HP:0040186	229	Maculopapular exanthema
HP:0040187	229	Neonatal sepsis
HP:0040190	229	White scaling skin
HP:0040196	229	Mild microcephaly
HP:0040197	229	Encephalomalacia
HP:0040198	229	Non-medullary thyroid carcinoma
HP:0040204	63	Elevated CSF neopterin level
HP:0040216	229	Hypoinsulinemia
HP:0040217	229	Elevated hemoglobin A1c
HP:0040218	229	Reduced natural killer cell count
HP:0040219	229	Absent natural killer cells
HP:0040220	66	Abnormal size of the dental root
HP:0040228	229	Decreased level of plasminogen
HP:0040230	229	Decreased level of tissue plasminogen activator
HP:0040232	229	Delayed onset bleeding
HP:0040233	114	Factor XIII subunit A deficiency
HP:0040235	229	Leukocyte inclusion bodies
HP:0040238	229	Impaired neutrophil chemotaxis
HP:0040242	229	Muscle hemorrhage
HP:0040245	105	Reduced alpha-2-antiplasmin activity
HP:0040246	229	Reduced antithrombin antigen
HP:0040247	172	Reduced euglobulin clot lysis time
HP:0040248	229	Reduced plasminogen activator inhibitor 1 activity
HP:0040249	229	Reduced plasminogen activator inhibitor 1 antigen
HP:0040250	229	Reduced prothrombin antigen
HP:0040261	65	Increased size of nasopharyngeal adenoids
HP:0040264	229	Jaw pain
HP:0040268	229	Recurrent infections of the middle ear
HP:0040272	229	Hyperintensity of MRI T2 signal of the spinal cord
HP:0040276	229	Adenocarcinoma of the colon
HP:0040278	229	Prolactinoma
HP:0040287	229	Axial muscle atrophy
HP:0040288	229	Nasogastric tube feeding
HP:0040291	229	Skeletal muscle steatosis
HP:0040293	229	Right hemiplegia
HP:0040296	45	Abnormal location of the eyebrow
HP:0040299	229	Decreased circulating free fatty acid level
HP:0040301	229	Increased urinary glycerol
HP:0040303	229	Decreased serum iron
HP:0040306	229	Decreased male libido
HP:0040309	229	Increased size of the mandible
HP:0040310	229	Sterile arthritis
HP:0040313	229	Oligoarthritis
HP:0040314	229	Blind vagina
HP:0040315	229	Tongue edema
HP:0040318	229	Red urine
HP:0040326	229	Hypoplasia of the olfactory bulb
HP:0040328	229	Focal hyperintensity of cerebral white matter on MRI
HP:0040329	91	Multifocal hyperintensity of cerebral white matter on MRI
HP:0040330	138	Confluent hyperintensity of cerebral white matter on MRI
HP:0040331	66	Focal hypointensity of cerebral white matter on MRI
HP:0040334	167	Purulent rhinitis
HP:0041044	111	Low neutrophil alkaline phosphatase
HP:0041045	229	Increased neutrophil mitochondria
HP:0041046	195	Increased neutrophil ribosomes
HP:0041048	114	Decreased expression of GPI-anchored proteins on the cell surface
HP:0041093	57	Beau's lines
HP:0041159	229	Fractured rib
HP:0045025	201	Narrow palpebral fissure
HP:0045028	229	Microlissencephaly
HP:0045038	229	Gastric lymphoma
HP:0045044	58	Decreased serum complement C4b
HP:0045047	229	HbS hemoglobin
HP:0045048	120	Increased HbA2 hemoglobin
HP:0045051	229	Decreased DLCO
HP:0045054	229	Brachial plexus neuropathy
HP:0045057	229	Decreased levels of alpha-fetoprotein
HP:0045059	229	Hyperkeratotic papule
HP:0045061	229	Decreased carnitine level in liver
HP:0045074	108	Thin eyebrow
HP:0045082	229	Decreased body mass index
HP:0045084	229	Limb myoclonus
HP:0045086	202	Knee joint hypermobility
HP:0045087	117	Hip joint hypermobility
HP:0046507	177	Bradypnea
HP:0100009	229	Intracranial meningioma
HP:0100010	229	Spinal meningioma
HP:0100014	229	Epiretinal membrane
HP:0100015	69	Stahl ear
HP:0100020	229	Posterior capsular cataract
HP:0100027	229	Recurrent pancreatitis
HP:0100034	229	Motor tics
HP:0100035	229	Phonic tics
HP:0100245	229	Desmoid tumors
HP:0100247	43	Recurrent singultus
HP:0100248	229	Hemiballismus
HP:0100250	229	Meningeal calcification
HP:0100252	229	Diaphyseal dysplasia
HP:0100271	102	Hyponasal speech
HP:0100275	229	Diffuse cerebellar atrophy
HP:0100279	229	Ulcerative colitis
HP:0100287	208	EMG: slow motor conduction
HP:0100288	51	EMG: myokymic discharges
HP:0100290	171	Abnormality of peripheral somatosensory evoked potentials
HP:0100291	229	Abnormality of central somatosensory evoked potentials
HP:0100292	229	Amyloidosis of peripheral nerves
HP:0100293	229	Hypertrophied muscle fibers
HP:0100308	56	Cerebral cortical hemiatrophy
HP:0100309	229	Subdural hemorrhage
HP:0100310	229	Epidural hemorrhage
HP:0100315	229	Lewy bodies
HP:0100318	194	Lafora bodies
HP:0100320	229	Rosenthal fibers
HP:0100327	229	Cow milk allergy
HP:0100334	229	Unilateral cleft palate
HP:0100337	229	Bilateral cleft palate
HP:0100501	229	Recurrent bronchiolitis
HP:0100502	229	Vitamin B12 deficiency
HP:0100503	229	Low levels of vitamin B1
HP:0100507	229	Reduced blood folate concentration
HP:0100512	229	Low levels of vitamin D
HP:0100513	229	Low levels of vitamin E
HP:0100515	49	Pollakisuria
HP:0100517	229	Neoplasm of the urethra
HP:0100518	229	Dysuria
HP:0100519	229	Anuria
HP:0100520	229	Oliguria
HP:0100522	229	Thymoma
HP:0100523	229	Liver abscess
HP:0100524	229	Limb duplication
HP:0100525	47	Urachus fistula
HP:0100528	229	Pleuropulmonary blastoma
HP:0100532	229	Scleritis
HP:0100534	229	Episcleritis
HP:0100541	229	Femoral hernia
HP:0100546	229	Carotid artery stenosis
HP:0100550	229	Tendon rupture
HP:0100565	86	Hydromyelia
HP:0100575	229	Neoplasm of the gallbladder
HP:0100577	229	Urinary bladder inflammation
HP:0100578	229	Lipoatrophy
HP:0100580	229	Barrett esophagus
HP:0100581	92	Dilatation of renal calices
HP:0100582	229	Nasal polyposis
HP:0100595	229	Camptocormia
HP:0100598	229	Pulmonary edema
HP:0100601	229	Eclampsia
HP:0100602	229	Preeclampsia
HP:0100607	229	Dysmenorrhea
HP:0100608	229	Metrorrhagia
HP:0100614	229	Myositis
HP:0100617	229	Testicular seminoma
HP:0100618	229	Leydig cell neoplasia
HP:0100621	229	Dysgerminoma
HP:0100626	229	Chronic hepatic failure
HP:0100628	229	Esophageal diverticulum
HP:0100638	229	Neoplasm of the pharynx
HP:0100644	229	Melanonychia
HP:0100645	229	Cystocele
HP:0100647	229	Graves disease
HP:0100651	229	Type I diabetes mellitus
HP:0100654	229	Retrobulbar optic neuritis
HP:0100658	229	Cellulitis
HP:0100661	229	Trigeminal neuralgia
HP:0100665	229	Angioedema
HP:0100682	229	Tracheal atresia
HP:0100686	229	Enthesitis
HP:0100693	38	Iridodonesis
HP:0100697	229	Neurofibrosarcoma
HP:0100698	229	Subcutaneous neurofibromas
HP:0100703	202	Tongue thrusting
HP:0100704	229	Cerebral visual impairment
HP:0100709	229	Reduction of oligodendroglia
HP:0100710	229	Impulsivity
HP:0100718	229	Uterine rupture
HP:0100720	229	Hypoplasia of the ear cartilage
HP:0100721	229	Mediastinal lymphadenopathy
HP:0100723	229	Gastrointestinal stroma tumor
HP:0100724	229	Hypercoagulability
HP:0100726	229	Kaposi's sarcoma
HP:0100730	229	Bronchogenic cyst
HP:0100732	229	Pancreatic fibrosis
HP:0100735	229	Hypertensive crisis
HP:0100739	229	Bulimia
HP:0100748	229	Muscular edema
HP:0100752	77	Abnormal liver lobulation
HP:0100753	229	Schizophrenia
HP:0100757	217	Pancreatoblastoma
HP:0100758	229	Gangrene
HP:0100759	229	Clubbing of fingers
HP:0100760	53	Clubbing of toes
HP:0100761	67	Visceral angiomatosis
HP:0100768	229	Choriocarcinoma
HP:0100769	229	Synovitis
HP:0100773	229	Cartilage destruction
HP:0100775	229	Dural ectasia
HP:0100776	229	Recurrent pharyngitis
HP:0100778	229	Cryoglobulinemia
HP:0100779	229	Urogenital sinus anomaly
HP:0100783	229	Breast aplasia
HP:0100784	229	Peripheral arteriovenous fistula
HP:0100789	88	Torus palatinus
HP:0100795	67	Abnormally straight spine
HP:0100796	229	Orchitis
HP:0100797	229	Toenail dysplasia
HP:0100798	229	Fingernail dysplasia
HP:0100801	229	Pancreatic aplasia
HP:0100802	68	Malposition of the stomach
HP:0100808	229	Gastric diverticulum
HP:0100809	229	Scalp tenderness
HP:0100813	229	Testicular torsion
HP:0100814	229	Blue nevus
HP:0100816	112	Lip hyperpigmentation
HP:0100817	229	Renovascular hypertension
HP:0100818	229	Long thorax
HP:0100820	229	Glomerulopathy
HP:0100828	229	Increased T cell count
HP:0100830	229	Round ear
HP:0100837	85	Atrophodermia vermiculata
HP:0100838	39	Recurrent cutaneous abscess formation
HP:0100842	229	Septo-optic dysplasia
HP:0100849	229	Neoplasm of the scrotum
HP:0100853	53	Hypoplastic areola
HP:0100858	162	Dilatation of celiac artery
HP:0100861	132	Sclerotic vertebral body
HP:0100864	229	Short femoral neck
HP:0100865	43	Broad ischia
HP:0100866	229	Short iliac bones
HP:0100867	229	Duodenal stenosis
HP:0100874	229	Thick hair
HP:0100890	229	Cyst of the ductus choledochus
HP:0100896	229	Rectal polyposis
HP:0100950	110	Decreased 3-hydroxyacyl-CoA dehydrogenase level
HP:0100954	144	Open operculum
HP:0100960	98	Lateral ventricular asymmetry
HP:0100962	229	Shyness
HP:0100963	229	Hyperesthesia
HP:0200016	73	Acrokeratosis
HP:0200018	229	Protanomaly
HP:0200022	229	Choroid plexus papilloma
HP:0200023	229	Priapism
HP:0200025	229	Mandibular pain
HP:0200028	105	Pretibial myxedema
HP:0200032	96	Kayser-Fleischer ring
HP:0200041	229	Skin erosion
HP:0200044	229	Porokeratosis
HP:0200046	53	Cat cry
HP:0200047	53	Chondritis of pinna
HP:0200049	229	Upper limb hypertonia
HP:0200057	229	Marcus Gunn pupil
HP:0200063	229	Colorectal polyposis
HP:0200067	229	Recurrent spontaneous abortion
HP:0200068	59	Nonprogressive visual loss
HP:0200070	229	Peripheral retinal atrophy
HP:0200071	57	Peripheral vitreoretinal degeneration
HP:0200072	118	Episodic quadriplegia
HP:0200083	229	Severe limb shortening
HP:0200084	227	Giant cell hepatitis
HP:0200094	47	Frontal open bite
HP:0200097	229	Oral mucosal blisters
HP:0200116	152	Distal ileal atresia
HP:0200117	229	Recurrent upper and lower respiratory tract infections
HP:0200118	229	Malabsorption of Vitamin B12
HP:0200119	229	Acute hepatitis
HP:0200120	229	Chronic active hepatitis
HP:0200122	229	Atypical or prolonged hepatitis
HP:0200125	229	Mitochondrial respiratory chain defects
HP:0200127	229	Atrial cardiomyopathy
HP:0200128	229	Biventricular hypertrophy
HP:0200133	98	Lumbosacral meningocele
HP:0200134	229	Epileptic encephalopathy
HP:0200136	229	Oral-pharyngeal dysphagia
HP:0200138	63	Bilateral choanal atresia/stenosis
HP:0200141	69	Small, conical teeth
HP:0200147	229	Neuronal loss in basal ganglia
HP:0200148	229	Abnormal liver function tests during pregnancy
HP:0200150	61	Increased serum bile acid concentration during pregnancy
HP:0200151	229	Cutaneous mastocytosis
HP:0400005	229	Short ear
HP:0400008	157	Menometrorrhagia
HP:0410003	174	Cleft maxillary alveolus
HP:0410017	229	Otitis externa
HP:0410018	229	Recurrent ear infections
HP:0410019	229	Epigastric pain
HP:0410027	229	Alveolar bone loss around teeth
HP:0410028	229	Recurrent oral herpes
HP:0410049	186	Abnormal radial ray morphology
HP:0410054	41	Decreased circulating GABA concentration
HP:0410066	78	Increased level of hippuric acid in urine
HP:0410068	229	Increased level of L-glutamic acid in blood
HP:0410069	75	Increased level of propylene glycol in blood
HP:0410135	229	Cold urticaria
HP:0410151	229	Eosinophilic infiltration of the esophagus
HP:0410170	229	Hippocampal atrophy
HP:0410173	129	Increased circulating troponin I concentration
HP:0410179	229	Decreased glucose-6-phosphate dehydrogenase level in blood
HP:0410204	229	Increased intestinal transit time
HP:0410246	67	Increased circulating IgD level
HP:0410252	229	Chronic neutropenia
HP:0410253	229	Myeloid maturation arrest
HP:0410256	229	Infection associated neutropenia
HP:0410262	229	Lower cranial nerve dysfunction
HP:0410276	43	Supraumbilical raphe
HP:0410279	229	Atrophic pituitary gland
HP:0410281	229	Dyspepsia
HP:0410288	229	Hyperamylasemia
HP:0410291	229	Negativism
HP:0410295	229	Complete or near-complete absence of specific antibody response to tetanus vaccine
HP:0410300	229	Complete or near-complete absence of specific antibody response to unconjugated pneumococcus vaccine
HP:0410303	229	Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine
HP:0410323	229	Drug allergy
HP:0410377	223	Decreased proportion of naive CD8 T cells
HP:0410378	229	Decreased proportion of naive CD4 T cells
HP:0430007	229	Symblepharon
HP:0430022	229	Abnormality of the sphenoid sinus
HP:0430025	229	Bilateral facial palsy
HP:0430028	163	Hyperplasia of the maxilla
HP:0500009	229	Dysplastic gangliocytoma of the cerebellum
HP:0500011	229	Moon facies
HP:0500018	229	Abnormal cardiac exercise stress test
HP:0500041	229	Myopic astigmatism
HP:0500046	49	Seborrhoeic blepharitis
HP:0500087	229	Peripapillary atrophy
HP:0500089	229	Optic nerve sheath meningioma
HP:0500153	143	Hyperargininemia
HP:0500167	229	Hypergastrinemia
HP:0500173	111	Reflex asystolic syncope
HP:0500230	43	Increased CSF glycine concentration
HP:0500239	229	Increased CSF albumin concentration
HP:0500253	42	Increased level of gamma-aminobutyric acid in urine
HP:0500262	140	Atrichia
HP:0550004	58	Verruca plana
HP:3000010	147	Abnormality of orbicularis oris muscle
HP:3000038	111	Abnormal cricoid cartilage morphology
HP:3000052	194	Abnormal hyoid bone morphology
HP:4000007	229	Bronchoconstriction
HP:4000055	229	Intestinal inflammation
HP:4000057	82	Decreased FasL-mediated apoptosis
HP:4000061	104	Pancreatic alpha-cell hyperplasia
HP:4000067	229	Iliac artery aneurysm
HP:4000079	229	Sensory seeking
